global_index,pair_id,domain,scene,iteration,threshold,seed
1974,180,tomato,5,20,0.4,2030292205
1975,180,tomato,5,20,0.5,2030292205
1976,180,tomato,5,20,0.6,2030292205
1977,180,tomato,5,20,0.7,2030292205
1978,180,tomato,5,20,0.8,2030292205
1979,180,tomato,5,20,0.9,2030292205
1980,180,tomato,5,20,1.0,2030292205
1981,181,tomato,5,21,0.0,1587095592
1982,181,tomato,5,21,0.1,1587095592
1983,181,tomato,5,21,0.2,1587095592
1984,181,tomato,5,21,0.3,1587095592
1985,181,tomato,5,21,0.4,1587095592
1986,181,tomato,5,21,0.5,1587095592
1987,181,tomato,5,21,0.6,1587095592
1988,181,tomato,5,21,0.7,1587095592
1989,181,tomato,5,21,0.8,1587095592
1990,181,tomato,5,21,0.9,1587095592
1991,181,tomato,5,21,1.0,1587095592
1992,182,tomato,5,22,0.0,239959809
1993,182,tomato,5,22,0.1,239959809
1994,182,tomato,5,22,0.2,239959809
1995,182,tomato,5,22,0.3,239959809
1996,182,tomato,5,22,0.4,239959809
1997,182,tomato,5,22,0.5,239959809
1998,182,tomato,5,22,0.6,239959809
1999,182,tomato,5,22,0.7,239959809
2000,182,tomato,5,22,0.8,239959809
2001,182,tomato,5,22,0.9,239959809
2002,182,tomato,5,22,1.0,239959809
2003,183,tomato,5,23,0.0,2456883599
2004,183,tomato,5,23,0.1,2456883599
2005,183,tomato,5,23,0.2,2456883599
2006,183,tomato,5,23,0.3,2456883599
2007,183,tomato,5,23,0.4,2456883599
2008,183,tomato,5,23,0.5,2456883599
2009,183,tomato,5,23,0.6,2456883599
2010,183,tomato,5,23,0.7,2456883599
2011,183,tomato,5,23,0.8,2456883599
2012,183,tomato,5,23,0.9,2456883599
2013,183,tomato,5,23,1.0,2456883599
2014,184,tomato,5,24,0.0,254241825
2015,184,tomato,5,24,0.1,254241825
2016,184,tomato,5,24,0.2,254241825
2017,184,tomato,5,24,0.3,254241825
2018,184,tomato,5,24,0.4,254241825
2019,184,tomato,5,24,0.5,254241825
2020,184,tomato,5,24,0.6,254241825
2021,184,tomato,5,24,0.7,254241825
2022,184,tomato,5,24,0.8,254241825
2023,184,tomato,5,24,0.9,254241825
2024,184,tomato,5,24,1.0,254241825
2025,185,tomato,5,25,0.0,4198537933
2026,185,tomato,5,25,0.1,4198537933
2027,185,tomato,5,25,0.2,4198537933
2028,185,tomato,5,25,0.3,4198537933
2029,185,tomato,5,25,0.4,4198537933
2030,185,tomato,5,25,0.5,4198537933
2031,185,tomato,5,25,0.6,4198537933
2032,185,tomato,5,25,0.7,4198537933
2033,185,tomato,5,25,0.8,4198537933
2034,185,tomato,5,25,0.9,4198537933
2035,185,tomato,5,25,1.0,4198537933
2036,186,tomato,5,26,0.0,890045837
2037,186,tomato,5,26,0.1,890045837
2038,186,tomato,5,26,0.2,890045837
2039,186,tomato,5,26,0.3,890045837
2040,186,tomato,5,26,0.4,890045837
2041,186,tomato,5,26,0.5,890045837
2042,186,tomato,5,26,0.6,890045837
2043,186,tomato,5,26,0.7,890045837
2044,186,tomato,5,26,0.8,890045837
2045,186,tomato,5,26,0.9,890045837
2046,186,tomato,5,26,1.0,890045837
2047,187,tomato,5,27,0.0,298574299
2048,187,tomato,5,27,0.1,298574299
2049,187,tomato,5,27,0.2,298574299
2050,187,tomato,5,27,0.3,298574299
2051,187,tomato,5,27,0.4,298574299
2052,187,tomato,5,27,0.5,298574299
2053,187,tomato,5,27,0.6,298574299
2054,187,tomato,5,27,0.7,298574299
2055,187,tomato,5,27,0.8,298574299
2056,187,tomato,5,27,0.9,298574299
2057,187,tomato,5,27,1.0,298574299
2058,188,tomato,5,28,0.0,2178788717
2059,188,tomato,5,28,0.1,2178788717
2060,188,tomato,5,28,0.2,2178788717
2061,188,tomato,5,28,0.3,2178788717
2062,188,tomato,5,28,0.4,2178788717
2063,188,tomato,5,28,0.5,2178788717
2064,188,tomato,5,28,0.6,2178788717
2065,188,tomato,5,28,0.7,2178788717
2066,188,tomato,5,28,0.8,2178788717
2067,188,tomato,5,28,0.9,2178788717
2068,188,tomato,5,28,1.0,2178788717
2069,189,tomato,5,29,0.0,3947832489
2070,189,tomato,5,29,0.1,3947832489
2071,189,tomato,5,29,0.2,3947832489
2072,189,tomato,5,29,0.3,3947832489
2073,189,tomato,5,29,0.4,3947832489
2074,189,tomato,5,29,0.5,3947832489
2075,189,tomato,5,29,0.6,3947832489
2076,189,tomato,5,29,0.7,3947832489
2077,189,tomato,5,29,0.8,3947832489
2078,189,tomato,5,29,0.9,3947832489
2079,189,tomato,5,29,1.0,3947832489
2080,190,tomato,5,30,0.0,718600858
2081,190,tomato,5,30,0.1,718600858
2082,190,tomato,5,30,0.2,718600858
2083,190,tomato,5,30,0.3,718600858
2084,190,tomato,5,30,0.4,718600858
2085,190,tomato,5,30,0.5,718600858
2086,190,tomato,5,30,0.6,718600858
2087,190,tomato,5,30,0.7,718600858
2088,190,tomato,5,30,0.8,718600858
2089,190,tomato,5,30,0.9,718600858
2090,190,tomato,5,30,1.0,718600858
2091,191,tomato,5,31,0.0,3565736034
2092,191,tomato,5,31,0.1,3565736034
2093,191,tomato,5,31,0.2,3565736034
2094,191,tomato,5,31,0.3,3565736034
2095,191,tomato,5,31,0.4,3565736034
2096,191,tomato,5,31,0.5,3565736034
2097,191,tomato,5,31,0.6,3565736034
2098,191,tomato,5,31,0.7,3565736034
2099,191,tomato,5,31,0.8,3565736034
2100,191,tomato,5,31,0.9,3565736034
2101,191,tomato,5,31,1.0,3565736034
2102,192,tomato,5,32,0.0,3729978853
2103,192,tomato,5,32,0.1,3729978853
2104,192,tomato,5,32,0.2,3729978853
2105,192,tomato,5,32,0.3,3729978853
2106,192,tomato,5,32,0.4,3729978853
2107,192,tomato,5,32,0.5,3729978853
2108,192,tomato,5,32,0.6,3729978853
2109,192,tomato,5,32,0.7,3729978853
2110,192,tomato,5,32,0.8,3729978853
2111,192,tomato,5,32,0.9,3729978853
2112,192,tomato,5,32,1.0,3729978853
2113,193,tomato,5,33,0.0,1211449761
2114,193,tomato,5,33,0.1,1211449761
2115,193,tomato,5,33,0.2,1211449761
2116,193,tomato,5,33,0.3,1211449761
2117,193,tomato,5,33,0.4,1211449761
2118,193,tomato,5,33,0.5,1211449761
2119,193,tomato,5,33,0.6,1211449761
2120,193,tomato,5,33,0.7,1211449761
2121,193,tomato,5,33,0.8,1211449761
2122,193,tomato,5,33,0.9,1211449761
2123,193,tomato,5,33,1.0,1211449761
2124,194,tomato,5,34,0.0,163768296
2125,194,tomato,5,34,0.1,163768296
2126,194,tomato,5,34,0.2,163768296
2127,194,tomato,5,34,0.3,163768296
2128,194,tomato,5,34,0.4,163768296
2129,194,tomato,5,34,0.5,163768296
2130,194,tomato,5,34,0.6,163768296
2131,194,tomato,5,34,0.7,163768296
2132,194,tomato,5,34,0.8,163768296
2133,194,tomato,5,34,0.9,163768296
2134,194,tomato,5,34,1.0,163768296
2135,195,tomato,5,35,0.0,2738144816
2136,195,tomato,5,35,0.1,2738144816
2137,195,tomato,5,35,0.2,2738144816
2138,195,tomato,5,35,0.3,2738144816
2139,195,tomato,5,35,0.4,2738144816
2140,195,tomato,5,35,0.5,2738144816
2141,195,tomato,5,35,0.6,2738144816
2142,195,tomato,5,35,0.7,2738144816
2143,195,tomato,5,35,0.8,2738144816
2144,195,tomato,5,35,0.9,2738144816
2145,195,tomato,5,35,1.0,2738144816
2146,196,tomato,5,36,0.0,4247187561
2147,196,tomato,5,36,0.1,4247187561
2148,196,tomato,5,36,0.2,4247187561
2149,196,tomato,5,36,0.3,4247187561
2150,196,tomato,5,36,0.4,4247187561
2151,196,tomato,5,36,0.5,4247187561
2152,196,tomato,5,36,0.6,4247187561
2153,196,tomato,5,36,0.7,4247187561
2154,196,tomato,5,36,0.8,4247187561
2155,196,tomato,5,36,0.9,4247187561
2156,196,tomato,5,36,1.0,4247187561
2157,197,tomato,5,37,0.0,2108031292
2158,197,tomato,5,37,0.1,2108031292
2159,197,tomato,5,37,0.2,2108031292
2160,197,tomato,5,37,0.3,2108031292
2161,197,tomato,5,37,0.4,2108031292
2162,197,tomato,5,37,0.5,2108031292
2163,197,tomato,5,37,0.6,2108031292
2164,197,tomato,5,37,0.7,2108031292
2165,197,tomato,5,37,0.8,2108031292
2166,197,tomato,5,37,0.9,2108031292
2167,197,tomato,5,37,1.0,2108031292
2168,198,tomato,5,38,0.0,2265502795
2169,198,tomato,5,38,0.1,2265502795
2170,198,tomato,5,38,0.2,2265502795
2171,198,tomato,5,38,0.3,2265502795
2172,198,tomato,5,38,0.4,2265502795
2173,198,tomato,5,38,0.5,2265502795
2174,198,tomato,5,38,0.6,2265502795
2175,198,tomato,5,38,0.7,2265502795
2176,198,tomato,5,38,0.8,2265502795
2177,198,tomato,5,38,0.9,2265502795
2178,198,tomato,5,38,1.0,2265502795
2179,199,tomato,5,39,0.0,2257653432
2180,199,tomato,5,39,0.1,2257653432
2181,199,tomato,5,39,0.2,2257653432
2182,199,tomato,5,39,0.3,2257653432
2183,199,tomato,5,39,0.4,2257653432
2184,199,tomato,5,39,0.5,2257653432
2185,199,tomato,5,39,0.6,2257653432
2186,199,tomato,5,39,0.7,2257653432
2187,199,tomato,5,39,0.8,2257653432
2188,199,tomato,5,39,0.9,2257653432
2189,199,tomato,5,39,1.0,2257653432
2190,200,tomato,5,40,0.0,1616657235
2191,200,tomato,5,40,0.1,1616657235
2192,200,tomato,5,40,0.2,1616657235
2193,200,tomato,5,40,0.3,1616657235
2194,200,tomato,5,40,0.4,1616657235
2195,200,tomato,5,40,0.5,1616657235
2196,200,tomato,5,40,0.6,1616657235
2197,200,tomato,5,40,0.7,1616657235
2198,200,tomato,5,40,0.8,1616657235
2199,200,tomato,5,40,0.9,1616657235
2200,200,tomato,5,40,1.0,1616657235
2201,201,wastesorting,1,1,0.0,2698469187
2202,201,wastesorting,1,1,0.1,2698469187
2203,201,wastesorting,1,1,0.2,2698469187
2204,201,wastesorting,1,1,0.3,2698469187
2205,201,wastesorting,1,1,0.4,2698469187
2206,201,wastesorting,1,1,0.5,2698469187
2207,201,wastesorting,1,1,0.6,2698469187
2208,201,wastesorting,1,1,0.7,2698469187
2209,201,wastesorting,1,1,0.8,2698469187
2210,201,wastesorting,1,1,0.9,2698469187
2211,201,wastesorting,1,1,1.0,2698469187
2212,202,wastesorting,1,2,0.0,3329693959
2213,202,wastesorting,1,2,0.1,3329693959
2214,202,wastesorting,1,2,0.2,3329693959
2215,202,wastesorting,1,2,0.3,3329693959
2216,202,wastesorting,1,2,0.4,3329693959
2217,202,wastesorting,1,2,0.5,3329693959
2218,202,wastesorting,1,2,0.6,3329693959
2219,202,wastesorting,1,2,0.7,3329693959
2220,202,wastesorting,1,2,0.8,3329693959
2221,202,wastesorting,1,2,0.9,3329693959
2222,202,wastesorting,1,2,1.0,3329693959
2223,203,wastesorting,1,3,0.0,126179413
2224,203,wastesorting,1,3,0.1,126179413
2225,203,wastesorting,1,3,0.2,126179413
2226,203,wastesorting,1,3,0.3,126179413
2227,203,wastesorting,1,3,0.4,126179413
2228,203,wastesorting,1,3,0.5,126179413
2229,203,wastesorting,1,3,0.6,126179413
2230,203,wastesorting,1,3,0.7,126179413
2231,203,wastesorting,1,3,0.8,126179413
2232,203,wastesorting,1,3,0.9,126179413
2233,203,wastesorting,1,3,1.0,126179413
2234,204,wastesorting,1,4,0.0,1789569457
2235,204,wastesorting,1,4,0.1,1789569457
2236,204,wastesorting,1,4,0.2,1789569457
2237,204,wastesorting,1,4,0.3,1789569457
2238,204,wastesorting,1,4,0.4,1789569457
2239,204,wastesorting,1,4,0.5,1789569457
2240,204,wastesorting,1,4,0.6,1789569457
2241,204,wastesorting,1,4,0.7,1789569457
2242,204,wastesorting,1,4,0.8,1789569457
2243,204,wastesorting,1,4,0.9,1789569457
2244,204,wastesorting,1,4,1.0,1789569457
2245,205,wastesorting,1,5,0.0,2666718266
2246,205,wastesorting,1,5,0.1,2666718266
2247,205,wastesorting,1,5,0.2,2666718266
2248,205,wastesorting,1,5,0.3,2666718266
2249,205,wastesorting,1,5,0.4,2666718266
2250,205,wastesorting,1,5,0.5,2666718266
2251,205,wastesorting,1,5,0.6,2666718266
2252,205,wastesorting,1,5,0.7,2666718266
2253,205,wastesorting,1,5,0.8,2666718266
2254,205,wastesorting,1,5,0.9,2666718266
2255,205,wastesorting,1,5,1.0,2666718266
2256,206,wastesorting,1,6,0.0,854337255
2257,206,wastesorting,1,6,0.1,854337255
2258,206,wastesorting,1,6,0.2,854337255
2259,206,wastesorting,1,6,0.3,854337255
2260,206,wastesorting,1,6,0.4,854337255
2261,206,wastesorting,1,6,0.5,854337255
2262,206,wastesorting,1,6,0.6,854337255
2263,206,wastesorting,1,6,0.7,854337255
2264,206,wastesorting,1,6,0.8,854337255
2265,206,wastesorting,1,6,0.9,854337255
2266,206,wastesorting,1,6,1.0,854337255
2267,207,wastesorting,1,7,0.0,3641452386
2268,207,wastesorting,1,7,0.1,3641452386
2269,207,wastesorting,1,7,0.2,3641452386
2270,207,wastesorting,1,7,0.3,3641452386
2271,207,wastesorting,1,7,0.4,3641452386
2272,207,wastesorting,1,7,0.5,3641452386
2273,207,wastesorting,1,7,0.6,3641452386
2274,207,wastesorting,1,7,0.7,3641452386
2275,207,wastesorting,1,7,0.8,3641452386
2276,207,wastesorting,1,7,0.9,3641452386
2277,207,wastesorting,1,7,1.0,3641452386
2278,208,wastesorting,1,8,0.0,4222944032
2279,208,wastesorting,1,8,0.1,4222944032
2280,208,wastesorting,1,8,0.2,4222944032
2281,208,wastesorting,1,8,0.3,4222944032
2282,208,wastesorting,1,8,0.4,4222944032
2283,208,wastesorting,1,8,0.5,4222944032
2284,208,wastesorting,1,8,0.6,4222944032
2285,208,wastesorting,1,8,0.7,4222944032
2286,208,wastesorting,1,8,0.8,4222944032
2287,208,wastesorting,1,8,0.9,4222944032
2288,208,wastesorting,1,8,1.0,4222944032
2289,209,wastesorting,1,9,0.0,3454683928
2290,209,wastesorting,1,9,0.1,3454683928
2291,209,wastesorting,1,9,0.2,3454683928
2292,209,wastesorting,1,9,0.3,3454683928
2293,209,wastesorting,1,9,0.4,3454683928
2294,209,wastesorting,1,9,0.5,3454683928
2295,209,wastesorting,1,9,0.6,3454683928
2296,209,wastesorting,1,9,0.7,3454683928
2297,209,wastesorting,1,9,0.8,3454683928
2298,209,wastesorting,1,9,0.9,3454683928
2299,209,wastesorting,1,9,1.0,3454683928
2300,210,wastesorting,1,10,0.0,2530673560
2301,210,wastesorting,1,10,0.1,2530673560
2302,210,wastesorting,1,10,0.2,2530673560
2303,210,wastesorting,1,10,0.3,2530673560
2304,210,wastesorting,1,10,0.4,2530673560
2305,210,wastesorting,1,10,0.5,2530673560
2306,210,wastesorting,1,10,0.6,2530673560
2307,210,wastesorting,1,10,0.7,2530673560
2308,210,wastesorting,1,10,0.8,2530673560
2309,210,wastesorting,1,10,0.9,2530673560
2310,210,wastesorting,1,10,1.0,2530673560
2311,211,wastesorting,1,11,0.0,1671888219
2312,211,wastesorting,1,11,0.1,1671888219
2313,211,wastesorting,1,11,0.2,1671888219
2314,211,wastesorting,1,11,0.3,1671888219
2315,211,wastesorting,1,11,0.4,1671888219
2316,211,wastesorting,1,11,0.5,1671888219
2317,211,wastesorting,1,11,0.6,1671888219
2318,211,wastesorting,1,11,0.7,1671888219
2319,211,wastesorting,1,11,0.8,1671888219
2320,211,wastesorting,1,11,0.9,1671888219
2321,211,wastesorting,1,11,1.0,1671888219
2322,212,wastesorting,1,12,0.0,3130872140
2323,212,wastesorting,1,12,0.1,3130872140
2324,212,wastesorting,1,12,0.2,3130872140
2325,212,wastesorting,1,12,0.3,3130872140
2326,212,wastesorting,1,12,0.4,3130872140
2327,212,wastesorting,1,12,0.5,3130872140
2328,212,wastesorting,1,12,0.6,3130872140
2329,212,wastesorting,1,12,0.7,3130872140
2330,212,wastesorting,1,12,0.8,3130872140
2331,212,wastesorting,1,12,0.9,3130872140
2332,212,wastesorting,1,12,1.0,3130872140
2333,213,wastesorting,1,13,0.0,3071332191
2334,213,wastesorting,1,13,0.1,3071332191
2335,213,wastesorting,1,13,0.2,3071332191
2336,213,wastesorting,1,13,0.3,3071332191
2337,213,wastesorting,1,13,0.4,3071332191
2338,213,wastesorting,1,13,0.5,3071332191
2339,213,wastesorting,1,13,0.6,3071332191
2340,213,wastesorting,1,13,0.7,3071332191
2341,213,wastesorting,1,13,0.8,3071332191
2342,213,wastesorting,1,13,0.9,3071332191
2343,213,wastesorting,1,13,1.0,3071332191
2344,214,wastesorting,1,14,0.0,2051270922
2345,214,wastesorting,1,14,0.1,2051270922
2346,214,wastesorting,1,14,0.2,2051270922
2347,214,wastesorting,1,14,0.3,2051270922
2348,214,wastesorting,1,14,0.4,2051270922
2349,214,wastesorting,1,14,0.5,2051270922
2350,214,wastesorting,1,14,0.6,2051270922
2351,214,wastesorting,1,14,0.7,2051270922
2352,214,wastesorting,1,14,0.8,2051270922
2353,214,wastesorting,1,14,0.9,2051270922
2354,214,wastesorting,1,14,1.0,2051270922
2355,215,wastesorting,1,15,0.0,2488565592
2356,215,wastesorting,1,15,0.1,2488565592
2357,215,wastesorting,1,15,0.2,2488565592
2358,215,wastesorting,1,15,0.3,2488565592
2359,215,wastesorting,1,15,0.4,2488565592
2360,215,wastesorting,1,15,0.5,2488565592
2361,215,wastesorting,1,15,0.6,2488565592
2362,215,wastesorting,1,15,0.7,2488565592
2363,215,wastesorting,1,15,0.8,2488565592
2364,215,wastesorting,1,15,0.9,2488565592
2365,215,wastesorting,1,15,1.0,2488565592
2366,216,wastesorting,1,16,0.0,4205022296
2367,216,wastesorting,1,16,0.1,4205022296
2368,216,wastesorting,1,16,0.2,4205022296
2369,216,wastesorting,1,16,0.3,4205022296
2370,216,wastesorting,1,16,0.4,4205022296
2371,216,wastesorting,1,16,0.5,4205022296
2372,216,wastesorting,1,16,0.6,4205022296
2373,216,wastesorting,1,16,0.7,4205022296
2374,216,wastesorting,1,16,0.8,4205022296
2375,216,wastesorting,1,16,0.9,4205022296
2376,216,wastesorting,1,16,1.0,4205022296
2377,217,wastesorting,1,17,0.0,2127994220
2378,217,wastesorting,1,17,0.1,2127994220
2379,217,wastesorting,1,17,0.2,2127994220
2380,217,wastesorting,1,17,0.3,2127994220
2381,217,wastesorting,1,17,0.4,2127994220
2382,217,wastesorting,1,17,0.5,2127994220
2383,217,wastesorting,1,17,0.6,2127994220
2384,217,wastesorting,1,17,0.7,2127994220
2385,217,wastesorting,1,17,0.8,2127994220
2386,217,wastesorting,1,17,0.9,2127994220
2387,217,wastesorting,1,17,1.0,2127994220
2388,218,wastesorting,1,18,0.0,2666515461
2389,218,wastesorting,1,18,0.1,2666515461
2390,218,wastesorting,1,18,0.2,2666515461
2391,218,wastesorting,1,18,0.3,2666515461
2392,218,wastesorting,1,18,0.4,2666515461
2393,218,wastesorting,1,18,0.5,2666515461
2394,218,wastesorting,1,18,0.6,2666515461
2395,218,wastesorting,1,18,0.7,2666515461
2396,218,wastesorting,1,18,0.8,2666515461
2397,218,wastesorting,1,18,0.9,2666515461
2398,218,wastesorting,1,18,1.0,2666515461
2399,219,wastesorting,1,19,0.0,4009877689
2400,219,wastesorting,1,19,0.1,4009877689
2401,219,wastesorting,1,19,0.2,4009877689
2402,219,wastesorting,1,19,0.3,4009877689
2403,219,wastesorting,1,19,0.4,4009877689
2404,219,wastesorting,1,19,0.5,4009877689
2405,219,wastesorting,1,19,0.6,4009877689
2406,219,wastesorting,1,19,0.7,4009877689
2407,219,wastesorting,1,19,0.8,4009877689
2408,219,wastesorting,1,19,0.9,4009877689
2409,219,wastesorting,1,19,1.0,4009877689
2410,220,wastesorting,1,20,0.0,3756429726
2411,220,wastesorting,1,20,0.1,3756429726
2412,220,wastesorting,1,20,0.2,3756429726
2413,220,wastesorting,1,20,0.3,3756429726
2414,220,wastesorting,1,20,0.4,3756429726
2415,220,wastesorting,1,20,0.5,3756429726
2416,220,wastesorting,1,20,0.6,3756429726
2417,220,wastesorting,1,20,0.7,3756429726
2418,220,wastesorting,1,20,0.8,3756429726
2419,220,wastesorting,1,20,0.9,3756429726
2420,220,wastesorting,1,20,1.0,3756429726
2421,221,wastesorting,1,21,0.0,2736934415
2422,221,wastesorting,1,21,0.1,2736934415
2423,221,wastesorting,1,21,0.2,2736934415
2424,221,wastesorting,1,21,0.3,2736934415
2425,221,wastesorting,1,21,0.4,2736934415
2426,221,wastesorting,1,21,0.5,2736934415
2427,221,wastesorting,1,21,0.6,2736934415
2428,221,wastesorting,1,21,0.7,2736934415
2429,221,wastesorting,1,21,0.8,2736934415
2430,221,wastesorting,1,21,0.9,2736934415
2431,221,wastesorting,1,21,1.0,2736934415
2432,222,wastesorting,1,22,0.0,1440592054
2433,222,wastesorting,1,22,0.1,1440592054
2434,222,wastesorting,1,22,0.2,1440592054
2435,222,wastesorting,1,22,0.3,1440592054
2436,222,wastesorting,1,22,0.4,1440592054
2437,222,wastesorting,1,22,0.5,1440592054
2438,222,wastesorting,1,22,0.6,1440592054
2439,222,wastesorting,1,22,0.7,1440592054
2440,222,wastesorting,1,22,0.8,1440592054
2441,222,wastesorting,1,22,0.9,1440592054
2442,222,wastesorting,1,22,1.0,1440592054
2443,223,wastesorting,1,23,0.0,2568180117
2444,223,wastesorting,1,23,0.1,2568180117
2445,223,wastesorting,1,23,0.2,2568180117
2446,223,wastesorting,1,23,0.3,2568180117
2447,223,wastesorting,1,23,0.4,2568180117
2448,223,wastesorting,1,23,0.5,2568180117
2449,223,wastesorting,1,23,0.6,2568180117
2450,223,wastesorting,1,23,0.7,2568180117
2451,223,wastesorting,1,23,0.8,2568180117
2452,223,wastesorting,1,23,0.9,2568180117
2453,223,wastesorting,1,23,1.0,2568180117
2454,224,wastesorting,1,24,0.0,751011457
2455,224,wastesorting,1,24,0.1,751011457
2456,224,wastesorting,1,24,0.2,751011457
2457,224,wastesorting,1,24,0.3,751011457
2458,224,wastesorting,1,24,0.4,751011457
2459,224,wastesorting,1,24,0.5,751011457
2460,224,wastesorting,1,24,0.6,751011457
2461,224,wastesorting,1,24,0.7,751011457
2462,224,wastesorting,1,24,0.8,751011457
2463,224,wastesorting,1,24,0.9,751011457
2464,224,wastesorting,1,24,1.0,751011457
2465,225,wastesorting,1,25,0.0,829580694
2466,225,wastesorting,1,25,0.1,829580694
2467,225,wastesorting,1,25,0.2,829580694
2468,225,wastesorting,1,25,0.3,829580694
2469,225,wastesorting,1,25,0.4,829580694
2470,225,wastesorting,1,25,0.5,829580694
2471,225,wastesorting,1,25,0.6,829580694
2472,225,wastesorting,1,25,0.7,829580694
2473,225,wastesorting,1,25,0.8,829580694
2474,225,wastesorting,1,25,0.9,829580694
2475,225,wastesorting,1,25,1.0,829580694
2476,226,wastesorting,1,26,0.0,3751005957
2477,226,wastesorting,1,26,0.1,3751005957
2478,226,wastesorting,1,26,0.2,3751005957
2479,226,wastesorting,1,26,0.3,3751005957
2480,226,wastesorting,1,26,0.4,3751005957
2481,226,wastesorting,1,26,0.5,3751005957
2482,226,wastesorting,1,26,0.6,3751005957
2483,226,wastesorting,1,26,0.7,3751005957
2484,226,wastesorting,1,26,0.8,3751005957
2485,226,wastesorting,1,26,0.9,3751005957
2486,226,wastesorting,1,26,1.0,3751005957
2487,227,wastesorting,1,27,0.0,1072413397
2488,227,wastesorting,1,27,0.1,1072413397
2489,227,wastesorting,1,27,0.2,1072413397
2490,227,wastesorting,1,27,0.3,1072413397
2491,227,wastesorting,1,27,0.4,1072413397
2492,227,wastesorting,1,27,0.5,1072413397
2493,227,wastesorting,1,27,0.6,1072413397
2494,227,wastesorting,1,27,0.7,1072413397
2495,227,wastesorting,1,27,0.8,1072413397
2496,227,wastesorting,1,27,0.9,1072413397
2497,227,wastesorting,1,27,1.0,1072413397
2498,228,wastesorting,1,28,0.0,1240592779
2499,228,wastesorting,1,28,0.1,1240592779
2500,228,wastesorting,1,28,0.2,1240592779
2501,228,wastesorting,1,28,0.3,1240592779
2502,228,wastesorting,1,28,0.4,1240592779
2503,228,wastesorting,1,28,0.5,1240592779
2504,228,wastesorting,1,28,0.6,1240592779
2505,228,wastesorting,1,28,0.7,1240592779
2506,228,wastesorting,1,28,0.8,1240592779
2507,228,wastesorting,1,28,0.9,1240592779
2508,228,wastesorting,1,28,1.0,1240592779
2509,229,wastesorting,1,29,0.0,2640882013
2510,229,wastesorting,1,29,0.1,2640882013
2511,229,wastesorting,1,29,0.2,2640882013
2512,229,wastesorting,1,29,0.3,2640882013
2513,229,wastesorting,1,29,0.4,2640882013
2514,229,wastesorting,1,29,0.5,2640882013
2515,229,wastesorting,1,29,0.6,2640882013
2516,229,wastesorting,1,29,0.7,2640882013
2517,229,wastesorting,1,29,0.8,2640882013
2518,229,wastesorting,1,29,0.9,2640882013
2519,229,wastesorting,1,29,1.0,2640882013
2520,230,wastesorting,1,30,0.0,181774296
2521,230,wastesorting,1,30,0.1,181774296
2522,230,wastesorting,1,30,0.2,181774296
2523,230,wastesorting,1,30,0.3,181774296
2524,230,wastesorting,1,30,0.4,181774296
2525,230,wastesorting,1,30,0.5,181774296
2526,230,wastesorting,1,30,0.6,181774296
2527,230,wastesorting,1,30,0.7,181774296
2528,230,wastesorting,1,30,0.8,181774296
2529,230,wastesorting,1,30,0.9,181774296
2530,230,wastesorting,1,30,1.0,181774296
2531,231,wastesorting,1,31,0.0,1148727425
2532,231,wastesorting,1,31,0.1,1148727425
2533,231,wastesorting,1,31,0.2,1148727425
2534,231,wastesorting,1,31,0.3,1148727425
2535,231,wastesorting,1,31,0.4,1148727425
2536,231,wastesorting,1,31,0.5,1148727425
2537,231,wastesorting,1,31,0.6,1148727425
2538,231,wastesorting,1,31,0.7,1148727425
2539,231,wastesorting,1,31,0.8,1148727425
2540,231,wastesorting,1,31,0.9,1148727425
2541,231,wastesorting,1,31,1.0,1148727425
2542,232,wastesorting,1,32,0.0,1172296622
2543,232,wastesorting,1,32,0.1,1172296622
2544,232,wastesorting,1,32,0.2,1172296622
2545,232,wastesorting,1,32,0.3,1172296622
2546,232,wastesorting,1,32,0.4,1172296622
2547,232,wastesorting,1,32,0.5,1172296622
2548,232,wastesorting,1,32,0.6,1172296622
2549,232,wastesorting,1,32,0.7,1172296622
2550,232,wastesorting,1,32,0.8,1172296622
2551,232,wastesorting,1,32,0.9,1172296622
2552,232,wastesorting,1,32,1.0,1172296622
2553,233,wastesorting,1,33,0.0,2195504034
2554,233,wastesorting,1,33,0.1,2195504034
2555,233,wastesorting,1,33,0.2,2195504034
2556,233,wastesorting,1,33,0.3,2195504034
2557,233,wastesorting,1,33,0.4,2195504034
2558,233,wastesorting,1,33,0.5,2195504034
2559,233,wastesorting,1,33,0.6,2195504034
2560,233,wastesorting,1,33,0.7,2195504034
2561,233,wastesorting,1,33,0.8,2195504034
2562,233,wastesorting,1,33,0.9,2195504034
2563,233,wastesorting,1,33,1.0,2195504034
2564,234,wastesorting,1,34,0.0,3302661347
2565,234,wastesorting,1,34,0.1,3302661347
2566,234,wastesorting,1,34,0.2,3302661347
2567,234,wastesorting,1,34,0.3,3302661347
2568,234,wastesorting,1,34,0.4,3302661347
2569,234,wastesorting,1,34,0.5,3302661347
2570,234,wastesorting,1,34,0.6,3302661347
2571,234,wastesorting,1,34,0.7,3302661347
2572,234,wastesorting,1,34,0.8,3302661347
2573,234,wastesorting,1,34,0.9,3302661347
2574,234,wastesorting,1,34,1.0,3302661347
2575,235,wastesorting,1,35,0.0,3417147750
2576,235,wastesorting,1,35,0.1,3417147750
2577,235,wastesorting,1,35,0.2,3417147750
2578,235,wastesorting,1,35,0.3,3417147750
2579,235,wastesorting,1,35,0.4,3417147750
